1600.2	0.
2505.	0.
3409.7999999999997	0.
3859.7999999999997	0.0001
4310.4	0.0001
4535.4	0.
4759.8	0.0022
4912.2	0.0054
4990.2	0.0388
5023.8	0.11460000000000001
5040.	0.1908
5068.8	0.3904
5100.	0.5899
5127.599999999999	0.7058
5160.	0.8215
5165.4	0.8390000000000001
5170.2	0.8564
5175.	0.8725
5180.4	0.8885000000000001
5185.2	0.9019
5190.	0.9153
5195.4	0.9254
5200.2	0.9355
5205.	0.9413
5210.4	0.9472
5215.2	0.9488000000000001
5220.	0.9505
5225.4	0.9488000000000001
5230.2	0.9470000000000001
5235.	0.9427000000000001
5240.4	0.9385
5245.2	0.9338000000000001
5250.	0.9291
5254.8	0.925
5260.2	0.9209
5265.	0.9181
5270.4	0.9153
5275.2	0.9147000000000001
5280.	0.9141
5337.599999999999	0.9626
5480.4	0.9721000000000001
5503.2	0.9714
5530.2	0.9707
5560.2	0.9687
5580.	0.9657
5635.8	0.9667
5680.2	0.9740000000000001
5685.	0.9729000000000001
5690.4	0.9717
5695.2	0.9689000000000001
5700.	0.9661000000000001
5705.4	0.9620000000000001
5710.2	0.9579000000000001
5715.	0.9522
5720.4	0.9466
5725.2	0.9394
5730.	0.9322
5735.4	0.9237000000000001
5740.2	0.9151
5745.	0.9066000000000001
5750.4	0.898
5797.8	0.812
5820.	0.7249
5853.599999999999	0.4818
5890.2	0.23870000000000002
5916.	0.13720000000000002
5970.	0.0366
6075.	0.0035
6259.8	0.00030000000000000003
6550.2	0.0001
6840.	0.0001
7420.2	0.
7999.799999999999	0.
