9000.0 -0.000413
9004.0 -0.00031
9008.0 -0.000183
9012.0 -6.8e-05
9016.0 4.9e-05
9020.0 0.000166
9024.0 0.000283
9028.0 0.000403
9032.0 0.000522
9036.0 0.000662
9040.0 0.000811
9044.0 0.000944
9048.0 0.001058
9052.0 0.001192
9056.0 0.00132
9060.0 0.00144
9064.0 0.001566
9068.0 0.001659
9072.0 0.001733
9076.0 0.001765
9080.0 0.001896
9084.0 0.002047
9088.0 0.002152
9092.0 0.002302
9096.0 0.002446
9100.0 0.002578
9104.0 0.002427
9108.0 0.002289
9112.0 0.002174
9116.0 0.002132
9120.0 0.002066
9124.0 0.001883
9128.0 0.001802
9132.0 0.001694
9136.0 0.0015
9140.0 0.001354
9144.0 0.001284
9148.0 0.001254
9152.0 0.001157
9156.0 0.00099
9160.0 0.000818
9164.0 0.000743
9168.0 0.000683
9172.0 0.000578
9176.0 0.000446
9180.0 0.000316
9184.0 0.000215
9188.0 0.000112
9192.0 0.0
9196.0 -0.000116
9200.0 -0.000229
9204.0 -7.3e-05
9208.0 8.7e-05
9212.0 0.000249
9216.0 0.000407
9220.0 0.000557
9224.0 0.000712
9228.0 0.000886
9232.0 0.00105
9236.0 0.001209
9240.0 0.001359
9244.0 0.001504
9248.0 0.001653
9252.0 0.001801
9256.0 0.001974
9260.0 0.002157
9264.0 0.002316
9268.0 0.002464
9272.0 0.00266
9276.0 0.002814
9280.0 0.002897
9284.0 0.002931
9288.0 0.003034
9292.0 0.003166
9296.0 0.003294
9300.0 0.003305
9304.0 0.003039
9308.0 0.002915
9312.0 0.002813
9316.0 0.00265
9320.0 0.002445
9324.0 0.00215
9328.0 0.002043
9332.0 0.001956
9336.0 0.001996
9340.0 0.001769
9344.0 0.001563
9348.0 0.001339
9352.0 0.00148
9356.0 0.002033
9360.0 0.001956
9364.0 0.001967
9368.0 0.002496
9372.0 0.002609
9376.0 0.002501
9380.0 0.002863
9384.0 0.003021
9388.0 0.003171
9392.0 0.003802
9396.0 0.004602
9400.0 0.005284
9404.0 0.005434
9408.0 0.005512
9412.0 0.00584
9416.0 0.005883
9420.0 0.006287
9424.0 0.006727
9428.0 0.006879
9432.0 0.006172
9436.0 0.006164
9440.0 0.007535
9444.0 0.006798
9448.0 0.005958
9452.0 0.007805
9456.0 0.009536
9460.0 0.00923
9464.0 0.008643
9468.0 0.00944
9472.0 0.011038
9476.0 0.011893
9480.0 0.012596
9484.0 0.012352
9488.0 0.012194
9492.0 0.014803
9496.0 0.016115
9500.0 0.013999
9504.0 0.013969
9508.0 0.01676
9512.0 0.023424
9516.0 0.028765
9520.0 0.029325
9524.0 0.027412
9528.0 0.028761
9532.0 0.033599
9536.0 0.039107
9540.0 0.04343
9544.0 0.044915
9548.0 0.044305
9552.0 0.04833
9556.0 0.059584
9560.0 0.063922
9564.0 0.071731
9568.0 0.081876
9572.0 0.083442
9576.0 0.096602
9580.0 0.116867
9584.0 0.122216
9588.0 0.122243
9592.0 0.128501
9596.0 0.122701
9600.0 0.134261
9604.0 0.164885
9608.0 0.188922
9612.0 0.204725
9616.0 0.231416
9620.0 0.253209
9624.0 0.258983
9628.0 0.263759
9632.0 0.28926
9636.0 0.332044
9640.0 0.346128
9644.0 0.335073
9648.0 0.352136
9652.0 0.371316
9656.0 0.41261
9660.0 0.442486
9664.0 0.445894
9668.0 0.437366
9672.0 0.455313
9676.0 0.490013
9680.0 0.532071
9684.0 0.549691
9688.0 0.552843
9692.0 0.584725
9696.0 0.609045
9700.0 0.622908
9704.0 0.618543
9708.0 0.61515
9712.0 0.635889
9716.0 0.646421
9720.0 0.642653
9724.0 0.647802
9728.0 0.651674
9732.0 0.650798
9736.0 0.65863
9740.0 0.643955
9744.0 0.63583
9748.0 0.653549
9752.0 0.663307
9756.0 0.668066
9760.0 0.665513
9764.0 0.662253
9768.0 0.670043
9772.0 0.692056
9776.0 0.719461
9780.0 0.719546
9784.0 0.708901
9788.0 0.705277
9792.0 0.718548
9796.0 0.716704
9800.0 0.712412
9804.0 0.725878
9808.0 0.728691
9812.0 0.750732
9816.0 0.769292
9820.0 0.770881
9824.0 0.771887
9828.0 0.76903
9832.0 0.765561
9836.0 0.777486
9840.0 0.79046
9844.0 0.800477
9848.0 0.801953
9852.0 0.800137
9856.0 0.802674
9860.0 0.812804
9864.0 0.820179
9868.0 0.824005
9872.0 0.824867
9876.0 0.824703
9880.0 0.826971
9884.0 0.832562
9888.0 0.837699
9892.0 0.84072
9896.0 0.842549
9900.0 0.842781
9904.0 0.842126
9908.0 0.844759
9912.0 0.847975
9916.0 0.849495
9920.0 0.851015
9924.0 0.852186
9928.0 0.852542
9932.0 0.851848
9936.0 0.853293
9940.0 0.856338
9944.0 0.858103
9948.0 0.859365
9952.0 0.860446
9956.0 0.860971
9960.0 0.861332
9964.0 0.862109
9968.0 0.863255
9972.0 0.863895
9976.0 0.86455
9980.0 0.865114
9984.0 0.865546
9988.0 0.866585
9992.0 0.867413
9996.0 0.867879
10000.0 0.868141
10004.0 0.869202
10008.0 0.870541
10012.0 0.871706
10016.0 0.871723
10020.0 0.870647
10024.0 0.869679
10028.0 0.871454
10032.0 0.874297
10036.0 0.876449
10040.0 0.876898
10044.0 0.876614
10048.0 0.877824
10052.0 0.878433
10056.0 0.877025
10060.0 0.87531
10064.0 0.874582
10068.0 0.873712
10072.0 0.872455
10076.0 0.871139
10080.0 0.869403
10084.0 0.867267
10088.0 0.866489
10092.0 0.864934
10096.0 0.861998
10100.0 0.860351
10104.0 0.858974
10108.0 0.857267
10112.0 0.854967
10116.0 0.852274
10120.0 0.849046
10124.0 0.845278
10128.0 0.842811
10132.0 0.840811
10136.0 0.838007
10140.0 0.835329
10144.0 0.832332
10148.0 0.828965
10152.0 0.827153
10156.0 0.826293
10160.0 0.825118
10164.0 0.824645
10168.0 0.823893
10172.0 0.822609
10176.0 0.821563
10180.0 0.820779
10184.0 0.820165
10188.0 0.819301
10192.0 0.817927
10196.0 0.815687
10200.0 0.814804
10204.0 0.818688
10208.0 0.821564
10212.0 0.824355
10216.0 0.826927
10220.0 0.829131
10224.0 0.831976
