1600.2  0.0025
1625.3999999999999  0.0031000000000000003
1651.2  0.0037
1677.   0.0046
1702.8  0.0057
1728.   0.0071
1753.2  0.0089
1777.2  0.0112
1800.   0.014
1807.2  0.0151
1813.8  0.0161
1820.3999999999999  0.0172
1826.3999999999999  0.0183
1832.3999999999999  0.0194
1838.3999999999999  0.0206
1843.8  0.0219
1849.8  0.0233
1851.6  0.0236
1852.8  0.0239
1854.   0.024300000000000002
1855.1999999999998  0.0246
1856.3999999999999  0.024900000000000002
1857.6  0.0253
1858.8  0.0256
1860.   0.025900000000000003
1861.1999999999998  0.0263
1863.   0.0267
1864.1999999999998  0.027
1865.3999999999999  0.0274
1866.6  0.027800000000000002
1867.8  0.0281
1869.   0.0285
1870.1999999999998  0.028900000000000002
1871.3999999999999  0.029
1872.6  0.0292
1873.8  0.029300000000000003
1875.   0.029500000000000002
1876.1999999999998  0.0296
1877.3999999999999  0.0298
1878.6  0.029900000000000003
1879.8  0.030100000000000002
1881.6  0.030600000000000002
1882.8  0.031200000000000002
1884.   0.0317
1885.1999999999998  0.0323
1886.3999999999999  0.0328
1887.6  0.0334
1888.8  0.0339
1890.   0.0345
1891.1999999999998  0.035300000000000005
1893.   0.0361
1894.1999999999998  0.0369
1895.3999999999999  0.037700000000000004
1896.6  0.0385
1897.8  0.0393
1899.   0.040100000000000004
1900.1999999999998  0.0409
1921.8  0.058
1939.8  0.0767
1953.6  0.09630000000000001
1965.6  0.11660000000000001
1975.1999999999998  0.137
1983.6  0.157
1992.   0.1763
1999.8  0.1943
2005.8  0.2089
2011.1999999999998  0.2235
2017.1999999999998  0.2381
2022.6  0.25270000000000004
2028.6  0.26730000000000004
2035.1999999999998  0.28190000000000004
2042.3999999999999  0.2964
2050.2  0.3109
2053.7999999999997  0.3169
2058.   0.3239
2062.7999999999997  0.3316
2067.6  0.3396
2074.2  0.34750000000000003
2081.4  0.3549
2089.7999999999997  0.36150000000000004
2100.   0.3669
2107.2  0.3698
2112.   0.3718
2115.6  0.37310000000000004
2119.2  0.3739
2123.4  0.3744
2129.4  0.3748
2137.7999999999997  0.375
2150.4  0.3754
2151.6  0.3754
2152.7999999999997  0.3754
2154.   0.3754
2155.2  0.3754
2156.4  0.3754
2157.6  0.3754
2158.7999999999997  0.3754
2160.   0.3754
2161.2  0.37520000000000003
2162.4  0.375
2163.6  0.3749
2165.4  0.37470000000000003
2166.6  0.37460000000000004
2167.7999999999997  0.3744
2169.   0.3743
2170.2  0.37410000000000004
2171.4  0.3739
2172.6  0.37370000000000003
2173.7999999999997  0.3735
2175.   0.3733
2176.2  0.37310000000000004
2178.   0.3729
2179.2  0.37270000000000003
2180.4  0.3725
2181.6  0.3725
2182.7999999999997  0.3725
2184.   0.3725
2185.2  0.3725
2186.4  0.3725
2187.6  0.3725
2188.7999999999997  0.3725
2190.   0.3725
2191.2  0.3723
2192.4  0.37210000000000004
2193.6  0.372
2195.4  0.3718
2196.6  0.37160000000000004
2197.7999999999997  0.3715
2199.   0.3713
2200.2  0.37110000000000004
2237.4  0.3634
2270.4  0.35300000000000004
2299.2  0.3408
2323.7999999999997  0.3274
2346.   0.3134
2365.7999999999997  0.29960000000000003
2383.7999999999997  0.2866
2400.   0.2752
2429.4  0.2511
2455.7999999999997  0.227
2480.4  0.20270000000000002
2503.2  0.1784
2526.   0.15410000000000001
2549.4  0.12990000000000002
2573.4  0.1057
2600.4  0.0816
2614.2  0.0711
2629.7999999999997  0.0604
2647.7999999999997  0.0499
2669.4  0.0398
2694.6  0.030600000000000002
2724.   0.0224
2759.4  0.015600000000000001
2800.2  0.0105
2844.6  0.0071
2893.2  0.0046
2944.2  0.003
2997.   0.002
3049.7999999999997  0.0014
3102.   0.0012000000000000001
3153.   0.0009000000000000001
3199.7999999999997  0.0006000000000000001
3400.2  0.00030000000000000003
