3213.09 0.000404
3213.64 0.00041
3214.19 0.000415
3214.74 0.000421
3215.28 0.000426
3215.83 0.000431
3216.39 0.000437
3216.94 0.000442
3217.49 0.000448
3218.04 0.000453
3218.59 0.000459
3219.14 0.000464
3219.69 0.000469
3220.24 0.000475
3220.79 0.00048
3221.34 0.000489
3221.89 0.000498
3222.44 0.000507
3222.99 0.000516
3223.54 0.000525
3224.1 0.000534
3224.65 0.000543
3225.2 0.000552
3225.75 0.000562
3226.3 0.000571
3226.85 0.00058
3227.41 0.000589
3227.96 0.000598
3228.51 0.000607
3229.06 0.000616
3229.62 0.000626
3230.17 0.000635
3230.72 0.000644
3231.27 0.000659
3231.83 0.000678
3232.38 0.000697
3232.93 0.000716
3233.49 0.000735
3234.04 0.000754
3234.59 0.000773
3235.15 0.000792
3235.7 0.000811
3236.25 0.00083
3236.8 0.000849
3237.36 0.000868
3237.91 0.000887
3238.47 0.000906
3239.02 0.000925
3239.57 0.000944
3240.13 0.000963
3240.68 0.000982
3241.24 0.001015
3241.79 0.001061
3242.35 0.001107
3242.9 0.001153
3243.46 0.001199
3244.01 0.001245
3244.57 0.001291
3245.12 0.001337
3245.68 0.001382
3246.23 0.001428
3246.79 0.001474
3247.34 0.00152
3247.9 0.001566
3248.45 0.001612
3249.01 0.001658
3249.56 0.001704
3250.12 0.00175
3250.68 0.001796
3251.23 0.001867
3251.79 0.001962
3252.34 0.002057
3252.9 0.002151
3253.46 0.002246
3254.01 0.002341
3254.57 0.002435
3255.13 0.00253
3255.68 0.002624
3256.24 0.002719
3256.8 0.002814
3257.35 0.002909
3257.91 0.003003
3258.47 0.003098
3259.03 0.003193
3259.58 0.003287
3260.14 0.003382
3260.7 0.003477
3261.26 0.003611
3261.82 0.003776
3262.37 0.003941
3262.93 0.004106
3263.49 0.004272
3264.05 0.004437
3264.61 0.004602
3265.17 0.004767
3265.72 0.004932
3266.28 0.005097
3266.84 0.005262
3267.4 0.005427
3267.96 0.005592
3268.52 0.005757
3269.08 0.005922
3269.64 0.006087
3270.2 0.006252
3270.75 0.006417
3271.31 0.006625
3271.87 0.006854
3272.43 0.007083
3272.99 0.007312
3273.55 0.007541
3274.11 0.00777
3274.67 0.007999
3275.23 0.008228
3275.79 0.008457
3276.35 0.008686
3276.92 0.008915
3277.48 0.009144
3278.04 0.009373
3278.6 0.009603
3279.16 0.009832
3279.72 0.010061
3280.28 0.01029
3280.84 0.010519
3281.4 0.01077
3281.96 0.011026
3282.52 0.011283
3283.09 0.011539
3283.65 0.011795
3284.21 0.012052
3284.77 0.012308
3285.33 0.012565
3285.9 0.012821
3286.46 0.013077
3287.02 0.013334
3287.58 0.01359
3288.14 0.013847
3288.71 0.014103
3289.27 0.014359
3289.83 0.014616
3290.39 0.014873
3290.96 0.01513
3291.52 0.015391
3292.08 0.015653
3292.65 0.015914
3293.21 0.016175
3293.77 0.016437
3294.34 0.016698
3294.9 0.016959
3295.46 0.017221
3296.03 0.017482
3296.59 0.017744
3297.16 0.018005
3297.72 0.018267
3298.28 0.018528
3298.85 0.01879
3299.41 0.019052
3299.98 0.019313
3300.54 0.019574
3301.1 0.019836
3301.67 0.020101
3302.24 0.020366
3302.8 0.02063
3303.36 0.020895
3303.93 0.02116
3304.5 0.021425
3305.06 0.02169
3305.62 0.021955
3306.19 0.022219
3306.76 0.022484
3307.32 0.022749
3307.89 0.023014
3308.45 0.023279
3309.02 0.023544
3309.59 0.023808
3310.15 0.024073
3310.72 0.02434
3311.28 0.024637
3311.85 0.024958
3312.42 0.025278
3312.98 0.025599
3313.55 0.025919
3314.12 0.02624
3314.69 0.02656
3315.25 0.026881
3315.82 0.027202
3316.39 0.027522
3316.95 0.027843
3317.52 0.028164
3318.09 0.028485
3318.66 0.028806
3319.22 0.029126
3319.79 0.029447
3320.36 0.029767
3320.93 0.030087
3321.5 0.030457
3322.06 0.03083
3322.63 0.031203
3323.2 0.031575
3323.77 0.031948
3324.34 0.032321
3324.91 0.032694
3325.47 0.033067
3326.04 0.03344
3326.61 0.033813
3327.18 0.034186
3327.75 0.034558
3328.32 0.034931
3328.89 0.035304
